country,month,clean_share
Slovenia,2019/10/1,32.529
Slovenia,2019/11/1,41.496
Slovenia,2019/12/1,36.865
Slovenia,2020/1/1,26.804
Slovenia,2020/2/1,22.635
Slovenia,2020/3/1,30.64
Slovenia,2020/4/1,31.38
Slovenia,2020/5/1,39.979
Slovenia,2020/6/1,38.809
Slovenia,2020/7/1,34.303
Slovenia,2020/8/1,34.782
Slovenia,2020/9/1,35.695
Slovenia,2020/10/1,39.287
Slovenia,2020/11/1,27.819
Slovenia,2020/12/1,34.645
Slovenia,2021/1/1,32.334
Slovenia,2021/2/1,35.446
Slovenia,2021/3/1,28.425
Slovenia,2021/4/1,51.969
Slovenia,2021/5/1,53.6
Slovenia,2021/6/1,48.778
Slovenia,2021/7/1,41.003
Slovenia,2021/8/1,32.562
Slovenia,2021/9/1,24.898
Slovenia,2021/10/1,23.951
Slovenia,2021/11/1,26.958
Slovenia,2021/12/1,24.754
Slovenia,2022/1/1,23.215
Slovenia,2022/2/1,19.258
Slovenia,2022/3/1,18.022
Slovenia,2022/4/1,30.034
Slovenia,2022/5/1,34.377
Slovenia,2022/6/1,30.836
Slovenia,2022/7/1,25.458
Slovenia,2022/8/1,22.979
Slovenia,2022/9/1,32.365
Slovenia,2022/10/1,66.339
Slovenia,2022/11/1,37.981
Slovenia,2022/12/1,34.478
Slovenia,2023/1/1,30.652
Slovenia,2023/2/1,25.955
Slovenia,2023/3/1,30.375
Slovenia,2023/4/1,35.418
Slovenia,2023/5/1,47.916
Slovenia,2023/6/1,40.286
Slovenia,2023/7/1,42.047
Slovenia,2023/8/1,42.137
Slovenia,2023/9/1,37.122
Slovenia,2023/10/1,52.312
Slovenia,2023/11/1,52.535
Slovenia,2023/12/1,37.982
Slovenia,2024/1/1,36.198
Slovenia,2024/2/1,34.676
Slovenia,2024/3/1,40.058
Slovenia,2024/4/1,72.527
Slovenia,2024/5/1,55.72
Slovenia,2024/6/1,49.237
Slovenia,2024/7/1,44.261
Slovenia,2024/8/1,36.016
Slovenia,2024/9/1,42.962
Slovenia,2024/10/1,45.625
Slovenia,2024/11/1,28.597
Slovenia,2024/12/1,23.416
Slovenia,2025/1/1,30.256
Slovenia,2025/2/1,27.982
Slovenia,2025/3/1,37.804
Slovenia,2025/4/1,45.326
Slovenia,2025/5/1,52.639
Slovenia,2025/6/1,50.396
Slovenia,2025/7/1,46.586
Slovenia,2025/8/1,40.539
Slovenia,2025/9/1,47.231
Slovenia,2025/10/1,53.927
Slovenia,2025/11/1,34.031
Sweden,2017/1/1,56.305
Sweden,2017/2/1,55.428
Sweden,2017/3/1,54.984
Sweden,2017/4/1,53.495
Sweden,2017/5/1,52.993
Sweden,2017/6/1,57.007
Sweden,2017/7/1,60.338
Sweden,2017/8/1,65.485
Sweden,2017/9/1,69.815
Sweden,2017/10/1,65.739
Sweden,2017/11/1,58.848
Sweden,2017/12/1,57.558
Sweden,2018/1/1,59.049
Sweden,2018/2/1,58.915
Sweden,2018/3/1,56.915
Sweden,2018/4/1,55.398
Sweden,2018/5/1,61.071
Sweden,2018/6/1,51.587
Sweden,2018/7/1,44.198
Sweden,2018/8/1,53.877
Sweden,2018/9/1,60.988
Sweden,2018/10/1,53.14
Sweden,2018/11/1,59.13
Sweden,2018/12/1,57.871
Sweden,2019/1/1,59.622
Sweden,2019/2/1,59.891
Sweden,2019/3/1,60.678
Sweden,2019/4/1,59.128
Sweden,2019/5/1,60.373
Sweden,2019/6/1,54.272
Sweden,2019/7/1,56.438
Sweden,2019/8/1,53.158
Sweden,2019/9/1,60.599
Sweden,2019/10/1,59.647
Sweden,2019/11/1,61.221
Sweden,2019/12/1,62.617
Sweden,2020/1/1,64.339
Sweden,2020/2/1,68.645
Sweden,2020/3/1,67.462
Sweden,2020/4/1,70.006
Sweden,2020/5/1,70.702
Sweden,2020/6/1,70.283
Sweden,2020/7/1,65.105
Sweden,2020/8/1,74.341
Sweden,2020/9/1,70.268
Sweden,2020/10/1,68.25
Sweden,2020/11/1,73.245
Sweden,2020/12/1,68.61
Sweden,2021/1/1,67.734
Sweden,2021/2/1,68.105
Sweden,2021/3/1,67.285
Sweden,2021/4/1,65.858
Sweden,2021/5/1,68.993
Sweden,2021/6/1,68.496
Sweden,2021/7/1,68.653
Sweden,2021/8/1,71.387
Sweden,2021/9/1,67.85
Sweden,2021/10/1,68.361
Sweden,2021/11/1,67.038
Sweden,2021/12/1,69.048
Sweden,2022/1/1,69.881
Sweden,2022/2/1,71.093
Sweden,2022/3/1,67.367
Sweden,2022/4/1,66.901
Sweden,2022/5/1,70.081
Sweden,2022/6/1,68.305
Sweden,2022/7/1,67.704
Sweden,2022/8/1,66.459
Sweden,2022/9/1,71.35
Sweden,2022/10/1,70.51
Sweden,2022/11/1,69.826
Sweden,2022/12/1,71.981
Sweden,2023/1/1,71.87
Sweden,2023/2/1,73.307
Sweden,2023/3/1,73.107
Sweden,2023/4/1,67.467
Sweden,2023/5/1,73.313
Sweden,2023/6/1,66.299
Sweden,2023/7/1,65.323
Sweden,2023/8/1,70.333
Sweden,2023/9/1,73.318
Sweden,2023/10/1,71.135
Sweden,2023/11/1,67.924
Sweden,2023/12/1,67.406
Sweden,2024/1/1,71.899
Sweden,2024/2/1,69.535
Sweden,2024/3/1,68.453
Sweden,2024/4/1,71.009
Sweden,2024/5/1,71.627
Sweden,2024/6/1,68.511
Sweden,2024/7/1,67.36
Sweden,2024/8/1,65.77
Sweden,2024/9/1,71.514
Sweden,2024/10/1,70.971
Sweden,2024/11/1,72.616
Sweden,2024/12/1,73.063
Sweden,2025/1/1,73.642
Sweden,2025/2/1,70.066
Sweden,2025/3/1,70.401
Sweden,2025/4/1,70.967
Sweden,2025/5/1,72.095
Sweden,2025/6/1,70.43
Sweden,2025/7/1,71.899
Sweden,2025/8/1,75.6
Sweden,2025/9/1,75.058
Sweden,2025/10/1,74.186
Sweden,2025/11/1,72.178
Turkey,2017/1/1,32.443
Turkey,2017/2/1,29.46
Turkey,2017/3/1,33.82
Turkey,2017/4/1,40.82
Turkey,2017/5/1,42.016
Turkey,2017/6/1,32.991
Turkey,2017/7/1,28.114
Turkey,2017/8/1,29.402
Turkey,2017/9/1,24.63
Turkey,2017/10/1,20.414
Turkey,2017/11/1,18.332
Turkey,2017/12/1,33.637
Turkey,2018/1/1,29.083
Turkey,2018/2/1,28.059
Turkey,2018/3/1,40.627
Turkey,2018/4/1,39.722
Turkey,2018/5/1,39.636
Turkey,2018/6/1,36.32
Turkey,2018/7/1,31.1
Turkey,2018/8/1,35.573
Turkey,2018/9/1,28.18
Turkey,2018/10/1,24.153
Turkey,2018/11/1,30.52
Turkey,2018/12/1,35.373
Turkey,2019/1/1,44.767
Turkey,2019/2/1,48.23
Turkey,2019/3/1,48.395
Turkey,2019/4/1,57.492
Turkey,2019/5/1,60.871
Turkey,2019/6/1,56.293
Turkey,2019/7/1,41.913
Turkey,2019/8/1,43.474
Turkey,2019/9/1,39.258
Turkey,2019/10/1,35.443
Turkey,2019/11/1,33.003
Turkey,2019/12/1,33.788
Turkey,2020/1/1,37.236
Turkey,2020/2/1,45.928
Turkey,2020/3/1,57.83
Turkey,2020/4/1,68.05
Turkey,2020/5/1,63.365
Turkey,2020/6/1,44.995
Turkey,2020/7/1,42.482
Turkey,2020/8/1,40.986
Turkey,2020/9/1,36.682
Turkey,2020/10/1,31.165
Turkey,2020/11/1,30.374
Turkey,2020/12/1,30.921
Turkey,2021/1/1,34.382
Turkey,2021/2/1,36.816
Turkey,2021/3/1,40.48
Turkey,2021/4/1,51.091
Turkey,2021/5/1,43.605
Turkey,2021/6/1,33.315
Turkey,2021/7/1,36.386
Turkey,2021/8/1,32.458
Turkey,2021/9/1,30.946
Turkey,2021/10/1,33.297
Turkey,2021/11/1,30.688
Turkey,2021/12/1,32.9
Turkey,2022/1/1,36.164
Turkey,2022/2/1,40.01
Turkey,2022/3/1,50.328
Turkey,2022/4/1,56.304
Turkey,2022/5/1,56.307
Turkey,2022/6/1,48.72
Turkey,2022/7/1,46.962
Turkey,2022/8/1,36.529
Turkey,2022/9/1,35.393
Turkey,2022/10/1,37.676
Turkey,2022/11/1,35.796
Turkey,2022/12/1,32.59
Turkey,2023/1/1,31.238
Turkey,2023/2/1,33.07
Turkey,2023/3/1,44.242
Turkey,2023/4/1,54.88
Turkey,2023/5/1,52.599
Turkey,2023/6/1,55.378
Turkey,2023/7/1,43.984
Turkey,2023/8/1,37.583
Turkey,2023/9/1,38.72
Turkey,2023/10/1,35.95
Turkey,2023/11/1,42.951
Turkey,2023/12/1,44.993
Turkey,2024/1/1,51.072
Turkey,2024/2/1,51.219
Turkey,2024/3/1,47.924
Turkey,2024/4/1,64.557
Turkey,2024/5/1,53.971
Turkey,2024/6/1,50.666
Turkey,2024/7/1,44.344
Turkey,2024/8/1,39.867
Turkey,2024/9/1,39.114
Turkey,2024/10/1,42.018
Turkey,2024/11/1,37.497
Turkey,2024/12/1,36.344
Turkey,2025/1/1,38.533
Turkey,2025/2/1,38.116
Turkey,2025/3/1,47.111
Turkey,2025/4/1,56.156
Turkey,2025/5/1,57.778
Turkey,2025/6/1,53.567
Turkey,2025/7/1,44.99
Turkey,2025/8/1,44.995
Turkey,2025/9/1,42.35
Turkey,2025/10/1,37.589
Turkey,2025/11/1,37.869
